,SITE_NAME,BEGIN,END,KWH_PERIOD,PERIOD_EUR,TOTAL_DAYS,KWH_AVG_CONSO,NB_INVOICES
42663,1221BR,01/07/2018,31/07/2018,2 460,"251,37",205 days,12.0,35
42664,1221BR,01/08/2018,31/08/2018,2 481,"253,08",235 days,10.557446808510639,35
42665,1221BR,01/09/2018,30/09/2018,2 344,"242,68",264 days,8.878787878787879,35
42666,1221BR,01/10/2018,31/10/2018,2 413,"249,06",294 days,8.20748299319728,35
42667,1221BR,01/11/2018,30/11/2018,2 312,"240,17",323 days,7.157894736842105,35
42668,1221BR,01/12/2018,31/12/2018,2 368,"245,07",353 days,6.708215297450425,35
42669,1221BR,01/01/2019,31/01/2019,2 368,"239,84",30 days,78.93333333333334,35
42670,1221BR,01/02/2019,28/02/2019,2 139,"220,18",57 days,37.526315789473685,35
42671,1221BR,01/03/2019,31/03/2019,2 358,"238,96",87 days,27.103448275862068,35
42672,1221BR,01/04/2019,30/04/2019,2 278,"232,10",116 days,19.637931034482758,35
42673,1221BR,01/05/2019,31/05/2019,2 360,"239,09",146 days,16.164383561643834,35
42674,1221BR,01/06/2019,30/06/2019,2 360,"238,90",175 days,13.485714285714286,35
42675,1221BR,01/07/2019,31/07/2019,2 420,"244,03",205 days,11.804878048780488,35
42676,1221BR,01/08/2019,31/08/2019,2 573,"256,86",235 days,10.948936170212766,35
42677,1221BR,01/09/2019,30/09/2019,2 771,"273,39",264 days,10.496212121212121,35
42678,1221BR,01/10/2019,31/10/2019,2 703,"267,28",294 days,9.193877551020408,35
42679,1221BR,01/11/2019,30/11/2019,2 383,"239,91",323 days,7.377708978328173,35
42680,1221BR,01/12/2019,31/12/2019,2 613,"259,56",353 days,7.402266288951841,35
42681,1221BR,01/01/2020,31/01/2020,2 618,"312,87",30 days,87.26666666666667,35
42682,1221BR,01/02/2020,29/02/2020,2 505,"300,90",58 days,43.189655172413794,35
42683,1221BR,01/03/2020,31/03/2020,2 715,"321,32",88 days,30.852272727272727,35
42684,1221BR,01/04/2020,30/04/2020,2 751,"324,97",117 days,23.512820512820515,35
42685,1221BR,01/05/2020,31/05/2020,2 842,"334,46",147 days,19.333333333333332,35
42686,1221BR,01/06/2020,30/06/2020,2 769,"326,78",176 days,15.732954545454545,35
42687,1221BR,01/07/2020,31/07/2020,2 926,"343,11",206 days,14.20388349514563,35
42688,1221BR,01/08/2020,31/08/2020,2 963,"346,89",236 days,12.555084745762711,35
42689,1221BR,01/09/2020,30/09/2020,2 832,"333,18",265 days,10.686792452830188,35
42690,1221BR,01/10/2020,31/10/2020,2 903,"340,62",295 days,9.840677966101694,35
42691,1221BR,01/11/2020,30/11/2020,2 794,"329,19",324 days,8.623456790123457,35
42692,1341BR,01/01/2019,31/12/2019,14 735,"1 959,02",364 days,40.48076923076923,1
42693,0614KO,01/01/2018,31/01/2018,772,"95,03",30 days,25.733333333333334,35
42694,0614KO,01/02/2018,28/02/2018,622,"77,56",57 days,10.912280701754385,35
42695,0614KO,01/03/2018,31/03/2018,669,"82,49",87 days,7.689655172413793,35
42696,0614KO,01/04/2018,30/04/2018,810,"100,60",116 days,6.982758620689655,35
42697,0614KO,01/05/2018,31/05/2018,802,"98,00",146 days,5.493150684931507,35
42698,0614KO,01/06/2018,30/06/2018,832,"101,09",175 days,4.7542857142857144,35
42699,0614KO,01/07/2018,31/07/2018,855,"102,77",205 days,4.170731707317073,35
42700,0614KO,01/08/2018,31/08/2018,971,"116,03",235 days,4.131914893617021,35
42701,0614KO,01/09/2018,30/09/2018,837,"104,21",264 days,3.1704545454545454,35
42702,0614KO,01/10/2018,31/10/2018,834,"103,83",294 days,2.836734693877551,35
42703,0614KO,01/11/2018,30/11/2018,723,"90,09",323 days,2.238390092879257,35
42704,0614KO,01/12/2018,31/12/2018,720,"89,78",353 days,2.039660056657224,35
42705,0614KO,01/01/2019,31/01/2019,689,"84,26",30 days,22.966666666666665,35
42706,0614KO,01/02/2019,28/02/2019,633,"78,56",57 days,11.105263157894736,35
42707,0614KO,01/03/2019,31/03/2019,705,"87,91",87 days,8.10344827586207,35
42708,0614KO,01/04/2019,30/04/2019,756,"94,27",116 days,6.517241379310345,35
42709,0614KO,01/05/2019,31/05/2019,776,"95,68",146 days,5.315068493150685,35
42710,0614KO,01/06/2019,30/06/2019,831,"100,22",175 days,4.748571428571428,35
42711,0614KO,01/07/2019,31/07/2019,932,"111,84",205 days,4.546341463414634,35
42712,0614KO,01/08/2019,31/08/2019,975,"116,51",235 days,4.148936170212766,35
42713,0614KO,01/09/2019,30/09/2019,822,"102,67",264 days,3.1136363636363638,35
42714,0614KO,01/10/2019,31/10/2019,861,"106,08",294 days,2.9285714285714284,35
42715,0614KO,01/11/2019,30/11/2019,779,"97,06",323 days,2.411764705882353,35
42716,0614KO,01/12/2019,31/12/2019,707,"88,23",353 days,2.002832861189802,35
42717,0614KO,01/01/2020,31/01/2020,783,"103,98",30 days,26.1,35
42718,0614KO,01/02/2020,29/02/2020,559,"74,68",58 days,9.637931034482758,35
42719,0614KO,01/03/2020,31/03/2020,728,"104,18",88 days,8.272727272727273,35
42720,0614KO,01/04/2020,30/04/2020,800,"145,36",117 days,6.837606837606837,35
42721,0614KO,01/05/2020,31/05/2020,880,"139,13",147 days,5.98639455782313,35
42722,0614KO,01/06/2020,30/06/2020,846,"112,77",176 days,4.806818181818182,35
42723,0614KO,01/07/2020,31/07/2020,936,"121,87",206 days,4.543689320388349,35
42724,0614KO,01/08/2020,31/08/2020,981,"126,84",236 days,4.156779661016949,35
42725,0614KO,01/09/2020,30/09/2020,894,"118,99",265 days,3.3735849056603775,35
42726,0614KO,01/10/2020,31/10/2020,794,"109,81",295 days,2.6915254237288138,35
42727,0614KO,01/11/2020,30/11/2020,787,"112,23",324 days,2.4290123456790123,35
42728,1985BB,01/01/2018,31/01/2018,1 551,"203,01",30 days,51.7,35
42729,1985BB,01/02/2018,28/02/2018,1 401,"184,25",57 days,24.57894736842105,35
42730,1985BB,01/03/2018,31/03/2018,1 543,"202,31",87 days,17.735632183908045,35
42731,1985BB,01/04/2018,30/04/2018,1 479,"194,35",116 days,12.75,35
42732,1985BB,01/05/2018,31/05/2018,1 772,"231,42",146 days,12.136986301369863,35
42733,1985BB,01/06/2018,30/06/2018,1 958,"254,61",175 days,11.188571428571429,35
42734,1985BB,01/07/2018,31/07/2018,2 022,"263,07",205 days,9.863414634146341,35
42735,1985BB,01/08/2018,31/08/2018,2 050,"266,53",235 days,8.72340425531915,35
42736,1985BB,01/09/2018,30/09/2018,1 950,"255,38",264 days,7.386363636363637,35
42737,1985BB,01/10/2018,31/10/2018,2 022,"264,59",294 days,6.877551020408164,35
42738,1985BB,01/11/2018,30/11/2018,1 945,"254,77",323 days,6.021671826625387,35
42739,1985BB,01/12/2018,31/12/2018,2 008,"262,56",353 days,5.688385269121813,35
42740,1985BB,01/01/2019,31/01/2019,2 008,"250,81",30 days,66.93333333333334,35
42741,1985BB,01/02/2019,28/02/2019,1 823,"228,78",57 days,31.982456140350877,35
42742,1985BB,01/03/2019,31/03/2019,2 012,"251,18",87 days,23.126436781609197,35
42743,1985BB,01/04/2019,30/04/2019,1 912,"239,13",116 days,16.482758620689655,35
42744,1985BB,01/05/2019,31/05/2019,1 824,"228,18",146 days,12.493150684931507,35
42745,1985BB,01/06/2019,30/06/2019,1 807,"226,04",175 days,10.325714285714286,35
42746,1985BB,01/07/2019,31/07/2019,1 866,"233,34",205 days,9.102439024390243,35
42747,1985BB,01/08/2019,31/08/2019,1 853,"231,76",235 days,7.885106382978724,35
42748,1985BB,01/09/2019,30/09/2019,1 768,"221,58",264 days,6.696969696969697,35
42749,1985BB,01/10/2019,31/10/2019,1 820,"227,75",294 days,6.190476190476191,35
42750,1985BB,01/11/2019,30/11/2019,1 755,"220,00",323 days,5.43343653250774,35
42751,1985BB,01/12/2019,31/12/2019,1 802,"225,60",353 days,5.104815864022663,35
42752,1985BB,01/01/2020,31/01/2020,1 803,"269,70",30 days,60.1,35
42753,1985BB,01/02/2020,29/02/2020,1 693,"254,31",58 days,29.189655172413794,35
42754,1985BB,01/03/2020,31/03/2020,1 818,"271,95",88 days,20.65909090909091,35
42755,1985BB,01/04/2020,30/04/2020,1 779,"265,18",117 days,15.205128205128204,35
42756,1985BB,01/05/2020,31/05/2020,1 827,"271,96",147 days,12.428571428571429,35
42757,1985BB,01/06/2020,30/06/2020,1 777,"264,70",176 days,10.096590909090908,35
42758,1985BB,01/07/2020,31/07/2020,1 839,"273,42",206 days,8.927184466019417,35
42759,1985BB,01/08/2020,31/08/2020,1 843,"273,99",236 days,7.809322033898305,35
42760,1985BB,01/09/2020,30/09/2020,1 764,"262,76",265 days,6.656603773584906,35
42761,1985BB,01/10/2020,31/10/2020,1 795,"267,38",295 days,6.084745762711864,35
42762,1985BB,01/11/2020,30/11/2020,1 705,"236,00",324 days,5.262345679012346,35
42763,0670BR,01/01/2018,31/12/2018,10 257,"910,82",364 days,28.178571428571427,1
42764,1022KO,01/01/2018,31/03/2018,6 597,"818,03",89 days,74.12359550561797,11
42765,1022KO,01/04/2018,30/06/2018,7 026,"885,28",177 days,39.69491525423729,11
42766,1022KO,01/07/2018,30/09/2018,6 825,"846,30",266 days,25.657894736842106,11
42767,1022KO,01/10/2018,31/12/2018,6 639,"826,56",355 days,18.701408450704225,11
42768,1022KO,01/01/2019,31/03/2019,6 626,"923,00",89 days,74.4494382022472,11
42769,1022KO,01/04/2019,30/06/2019,7 400,"1 043,40",177 days,41.80790960451977,11
42770,1022KO,01/07/2019,30/09/2019,7 461,"1 126,61",266 days,28.048872180451127,11
42771,1022KO,01/10/2019,31/12/2019,7 365,"1 185,77",355 days,20.746478873239436,11
42772,1022KO,01/01/2020,31/03/2020,7 408,"1 118,61",90 days,82.31111111111112,11
42773,1022KO,01/04/2020,30/06/2020,5 334,"965,45",178 days,29.96629213483146,11
42774,1022KO,01/07/2020,30/09/2020,10 776,"1 864,25",267 days,40.359550561797754,11
42775,1017KO,01/01/2018,31/01/2018,2 156,"265,76",30 days,71.86666666666666,35
42776,1017KO,01/02/2018,28/02/2018,1 953,"241,31",57 days,34.26315789473684,35
42777,1017KO,01/03/2018,31/03/2018,2 180,"268,66",87 days,25.057471264367816,35
42778,1017KO,01/04/2018,30/04/2018,2 087,"257,45",116 days,17.99137931034483,35
42779,1017KO,01/05/2018,31/05/2018,2 201,"271,19",146 days,15.075342465753424,35
42780,1017KO,01/06/2018,30/06/2018,2 174,"267,93",175 days,12.422857142857143,35
42781,1017KO,01/07/2018,31/07/2018,2 358,"290,27",205 days,11.502439024390243,35
42782,1017KO,01/08/2018,31/08/2018,2 468,"303,53",235 days,10.502127659574468,35
42783,1017KO,01/09/2018,30/09/2018,2 248,"278,77",264 days,8.515151515151516,35
42784,1017KO,01/10/2018,31/10/2018,2 225,"275,98",294 days,7.568027210884353,35
42785,1017KO,01/11/2018,30/11/2018,2 152,"267,13",323 days,6.662538699690402,35
42786,1017KO,01/12/2018,31/12/2018,2 200,"272,95",353 days,6.232294617563739,35
42787,1017KO,01/01/2019,31/01/2019,2 400,"326,76",30 days,80.0,35
42788,1017KO,01/02/2019,28/02/2019,2 075,"283,33",57 days,36.40350877192982,35
42789,1017KO,01/03/2019,31/03/2019,2 154,"293,89",87 days,24.75862068965517,35
42790,1017KO,01/04/2019,30/04/2019,2 058,"281,06",116 days,17.74137931034483,35
42791,1017KO,01/05/2019,31/05/2019,2 134,"291,21",146 days,14.616438356164384,35
42792,1017KO,01/06/2019,30/06/2019,2 239,"305,24",175 days,12.794285714285714,35
42793,1017KO,01/07/2019,31/07/2019,2 297,"312,99",205 days,11.204878048780488,35
42794,1017KO,01/08/2019,31/08/2019,2 422,"329,70",235 days,10.306382978723404,35
42795,1017KO,01/09/2019,30/09/2019,2 377,"323,68",264 days,9.003787878787879,35
42796,1017KO,01/10/2019,31/10/2019,2 541,"345,60",294 days,8.642857142857142,35
42797,1017KO,01/11/2019,30/11/2019,2 435,"331,43",323 days,7.538699690402477,35
42798,1017KO,01/12/2019,31/12/2019,2 522,"343,06",353 days,7.144475920679887,35
42799,1017KO,01/01/2020,31/01/2020,2 528,"341,70",30 days,84.26666666666667,35
42800,1017KO,01/02/2020,29/02/2020,2 523,"341,04",58 days,43.5,35
42801,1017KO,01/03/2020,31/03/2020,2 650,"357,87",88 days,30.113636363636363,35
42802,1017KO,01/04/2020,30/04/2020,2 555,"345,28",117 days,21.837606837606838,35
42803,1017KO,01/05/2020,31/05/2020,2 630,"355,22",147 days,17.891156462585034,35
42804,1017KO,01/06/2020,30/06/2020,2 572,"347,53",176 days,14.613636363636363,35
42805,1017KO,01/07/2020,31/07/2020,2 691,"363,30",206 days,13.063106796116505,35
42806,1017KO,01/08/2020,31/08/2020,2 762,"372,70",236 days,11.703389830508474,35
42807,1017KO,01/09/2020,30/09/2020,2 616,"353,36",265 days,9.871698113207547,35
42808,1017KO,01/10/2020,31/10/2020,2 693,"363,56",295 days,9.128813559322033,35
42809,1017KO,01/11/2020,30/11/2020,2 588,"342,84",324 days,7.987654320987654,35
42810,1018KO,01/01/2018,31/01/2018,2 826,"350,09",30 days,94.2,35
42811,1018KO,01/02/2018,28/02/2018,2 546,"316,35",57 days,44.666666666666664,35
42812,1018KO,01/03/2018,31/03/2018,2 831,"350,69",87 days,32.54022988505747,35
42813,1018KO,01/04/2018,30/04/2018,2 922,"361,65",116 days,25.189655172413794,35
42814,1018KO,01/05/2018,31/05/2018,3 062,"378,52",146 days,20.972602739726028,35
42815,1018KO,01/06/2018,30/06/2018,2 991,"369,97",175 days,17.091428571428573,35
42816,1018KO,01/07/2018,31/07/2018,3 082,"381,15",205 days,15.034146341463414,35
42817,1018KO,01/08/2018,31/08/2018,3 094,"382,59",235 days,13.16595744680851,35
42818,1018KO,01/09/2018,30/09/2018,2 954,"368,04",264 days,11.18939393939394,35
42819,1018KO,01/10/2018,31/10/2018,2 937,"365,98",294 days,9.989795918367347,35
42820,1018KO,01/11/2018,30/11/2018,2 971,"370,10",323 days,9.198142414860682,35
42821,1018KO,01/12/2018,31/12/2018,3 454,"428,71",353 days,9.784702549575071,35
42822,1018KO,01/01/2019,31/01/2019,3 673,"500,49",30 days,122.43333333333334,35
42823,1018KO,01/02/2019,28/02/2019,2 927,"400,81",57 days,51.35087719298246,35
42824,1018KO,01/03/2019,31/03/2019,2 978,"407,63",87 days,34.229885057471265,35
42825,1018KO,01/04/2019,30/04/2019,2 883,"394,93",116 days,24.853448275862068,35
42826,1018KO,01/05/2019,31/05/2019,3 031,"414,71",146 days,20.76027397260274,35
42827,1018KO,01/06/2019,30/06/2019,3 225,"440,63",175 days,18.428571428571427,35
42828,1018KO,01/07/2019,31/07/2019,3 345,"456,66",205 days,16.317073170731707,35
42829,1018KO,01/08/2019,31/08/2019,2 660,"365,14",235 days,11.319148936170214,35
42830,1018KO,01/09/2019,30/09/2019,2 318,"319,44",264 days,8.780303030303031,35
42831,1018KO,01/10/2019,31/10/2019,2 478,"340,82",294 days,8.428571428571429,35
42832,1018KO,01/11/2019,30/11/2019,2 456,"337,88",323 days,7.603715170278638,35
42833,1018KO,01/12/2019,31/12/2019,2 528,"347,50",353 days,7.161473087818697,35
42834,1018KO,01/01/2020,31/01/2020,2 532,"346,31",30 days,84.4,35
42835,1018KO,01/02/2020,29/02/2020,2 378,"325,91",58 days,41.0,35
42836,1018KO,01/03/2020,31/03/2020,2 548,"348,43",88 days,28.954545454545453,35
42837,1018KO,01/04/2020,30/04/2020,2 540,"347,37",117 days,21.70940170940171,35
42838,1018KO,01/05/2020,31/05/2020,2 628,"359,03",147 days,17.877551020408163,35
42839,1018KO,01/06/2020,30/06/2020,2 575,"352,01",176 days,14.630681818181818,35
42840,1018KO,01/07/2020,31/07/2020,2 700,"368,57",206 days,13.106796116504855,35
42841,1018KO,01/08/2020,31/08/2020,2 751,"375,33",236 days,11.65677966101695,35
42842,1018KO,01/09/2020,30/09/2020,2 632,"359,56",265 days,9.932075471698113,35
42843,1018KO,01/10/2020,31/10/2020,2 695,"367,91",295 days,9.135593220338983,35
42844,1018KO,01/11/2020,30/11/2020,2 602,"355,59",324 days,8.030864197530864,35
42845,1019KO,01/01/2018,31/01/2018,2 336,"289,25",30 days,77.86666666666666,35
42846,1019KO,01/02/2018,28/02/2018,2 116,"262,74",57 days,37.12280701754386,35
42847,1019KO,01/03/2018,31/03/2018,2 344,"290,21",87 days,26.942528735632184,35
42848,1019KO,01/04/2018,30/04/2018,2 308,"285,88",116 days,19.896551724137932,35
42849,1019KO,01/05/2018,31/05/2018,2 423,"299,73",146 days,16.595890410958905,35
42850,1019KO,01/06/2018,30/06/2018,2 372,"293,59",175 days,13.554285714285715,35
42851,1019KO,01/07/2018,31/07/2018,2 469,"305,45",205 days,12.04390243902439,35
42852,1019KO,01/08/2018,31/08/2018,2 478,"306,53",235 days,10.54468085106383,35
42853,1019KO,01/09/2018,30/09/2018,2 341,"291,86",264 days,8.867424242424242,35
42854,1019KO,01/10/2018,31/10/2018,2 401,"299,14",294 days,8.166666666666666,35
42855,1019KO,01/11/2018,30/11/2018,2 280,"284,46",323 days,7.0588235294117645,35
42856,1019KO,01/12/2018,31/12/2018,2 327,"290,16",353 days,6.592067988668555,35
42857,1019KO,01/01/2019,31/01/2019,2 325,"318,55",30 days,77.5,35
42858,1019KO,01/02/2019,28/02/2019,2 108,"289,56",57 days,36.98245614035088,35
42859,1019KO,01/03/2019,31/03/2019,2 338,"320,29",87 days,26.873563218390803,35
42860,1019KO,01/04/2019,30/04/2019,2 302,"315,48",116 days,19.844827586206897,35
42861,1019KO,01/05/2019,31/05/2019,2 419,"331,11",146 days,16.568493150684933,35
42862,1019KO,01/06/2019,30/06/2019,2 380,"325,90",175 days,13.6,35
42863,1019KO,01/07/2019,31/07/2019,2 432,"332,85",205 days,11.863414634146341,35
42864,1019KO,01/08/2019,31/08/2019,2 435,"333,25",235 days,10.361702127659575,35
42865,1019KO,01/09/2019,30/09/2019,2 324,"318,42",264 days,8.803030303030303,35
42866,1019KO,01/10/2019,31/10/2019,2 374,"325,10",294 days,8.07482993197279,35
42867,1019KO,01/11/2019,30/11/2019,2 258,"309,60",323 days,6.9907120743034055,35
42868,1019KO,01/12/2019,31/12/2019,2 381,"326,04",353 days,6.745042492917847,35
42869,1019KO,01/01/2020,31/01/2020,2 412,"328,38",30 days,80.4,35
42870,1019KO,01/02/2020,29/02/2020,2 271,"309,70",58 days,39.1551724137931,35
42871,1019KO,01/03/2020,31/03/2020,2 580,"350,63",88 days,29.318181818181817,35
42872,1019KO,01/04/2020,30/04/2020,2 581,"350,77",117 days,22.05982905982906,35
42873,1019KO,01/05/2020,31/05/2020,2 677,"363,48",147 days,18.210884353741495,35
42874,1019KO,01/06/2020,30/06/2020,2 561,"348,12",176 days,14.551136363636363,35
42875,1019KO,01/07/2020,31/07/2020,2 733,"370,90",206 days,13.266990291262136,35
42876,1019KO,01/08/2020,31/08/2020,2 837,"384,68",236 days,12.021186440677965,35
42877,1019KO,01/09/2020,30/09/2020,2 706,"367,32",265 days,10.211320754716981,35
42878,1019KO,01/10/2020,31/10/2020,2 763,"374,88",295 days,9.366101694915255,35
42879,1019KO,01/11/2020,30/11/2020,2 646,"359,38",324 days,8.166666666666666,35
42880,1021KO,01/01/2018,31/05/2018,11 966,"1 560,86",150 days,79.77333333333333,31
42881,1021KO,01/06/2018,30/06/2018,2 441,"318,10",175 days,13.948571428571428,31
42882,1021KO,01/07/2018,31/07/2018,2 545,"330,81",205 days,12.414634146341463,31
42883,1021KO,01/08/2018,31/08/2018,2 498,"311,94",235 days,10.629787234042553,31
42884,1021KO,01/09/2018,30/09/2018,2 415,"303,84",264 days,9.147727272727273,31
42885,1021KO,01/10/2018,31/10/2018,2 461,"309,42",294 days,8.370748299319727,31
42886,1021KO,01/11/2018,30/11/2018,2 365,"297,77",323 days,7.321981424148607,31
42887,1021KO,01/12/2018,31/12/2018,2 437,"306,51",353 days,6.903682719546742,31
42888,1021KO,01/01/2019,31/01/2019,2 437,"336,56",30 days,81.23333333333333,31
42889,1021KO,01/02/2019,28/02/2019,2 203,"305,29",57 days,38.64912280701754,31
42890,1021KO,01/03/2019,31/03/2019,2 423,"334,69",87 days,27.850574712643677,31
42891,1021KO,01/04/2019,30/04/2019,2 360,"326,27",116 days,20.344827586206897,31
42892,1021KO,01/05/2019,31/05/2019,2 458,"339,37",146 days,16.835616438356166,31
42893,1021KO,01/06/2019,30/06/2019,2 478,"342,04",175 days,14.16,31
42894,1021KO,01/07/2019,31/07/2019,2 525,"348,32",205 days,12.317073170731707,31
42895,1021KO,01/08/2019,31/08/2019,2 552,"351,93",235 days,10.859574468085107,31
42896,1021KO,01/09/2019,30/09/2019,2 401,"331,75",264 days,9.094696969696969,31
42897,1021KO,01/10/2019,31/10/2019,2 459,"339,50",294 days,8.363945578231293,31
42898,1021KO,01/11/2019,30/11/2019,2 361,"326,41",323 days,7.309597523219814,31
42899,1021KO,01/12/2019,31/12/2019,2 454,"338,83",353 days,6.951841359773371,31
42900,1021KO,01/01/2020,31/01/2020,2 450,"336,81",30 days,81.66666666666667,31
42901,1021KO,01/02/2020,29/02/2020,2 640,"361,98",58 days,45.51724137931034,31
42902,1021KO,01/03/2020,31/03/2020,2 476,"340,26",88 days,28.136363636363637,31
42903,1021KO,01/04/2020,30/04/2020,2 416,"332,31",117 days,20.64957264957265,31
42904,1021KO,01/05/2020,31/05/2020,2 500,"343,44",147 days,17.006802721088434,31
42905,1021KO,01/06/2020,30/06/2020,2 484,"341,32",176 days,14.113636363636363,31
42906,1021KO,01/07/2020,31/07/2020,2 593,"355,76",206 days,12.587378640776699,31
42907,1021KO,01/08/2020,31/08/2020,2 624,"359,86",236 days,11.11864406779661,31
42908,1021KO,01/09/2020,30/09/2020,2 489,"341,98",265 days,9.39245283018868,31
42909,1021KO,01/10/2020,31/10/2020,2 507,"344,36",295 days,8.498305084745763,31
42910,1021KO,01/11/2020,30/11/2020,2 308,"318,00",324 days,7.1234567901234565,31
42911,1020KO,01/01/2018,31/01/2018,2 629,"322,75",30 days,87.63333333333334,35
42912,1020KO,01/02/2018,28/02/2018,2 371,"291,67",57 days,41.59649122807018,35
42913,1020KO,01/03/2018,31/03/2018,2 610,"320,46",87 days,30.0,35
42914,1020KO,01/04/2018,30/04/2018,2 588,"317,81",116 days,22.310344827586206,35
42915,1020KO,01/05/2018,31/05/2018,2 701,"331,43",146 days,18.5,35
42916,1020KO,01/06/2018,30/06/2018,2 635,"323,48",175 days,15.057142857142857,35
42917,1020KO,01/07/2018,31/07/2018,2 742,"336,56",205 days,13.37560975609756,35
42918,1020KO,01/08/2018,31/08/2018,2 762,"338,97",235 days,11.753191489361702,35
42919,1020KO,01/09/2018,30/09/2018,2 623,"324,28",264 days,9.93560606060606,35
42920,1020KO,01/10/2018,31/10/2018,2 675,"330,59",294 days,9.098639455782314,35
